date,country,channel,campaign,impressions,clicks,sessions,conversions,cost,revenue
2025-01-11,UK,Paid Search,Shopping_Top_Products,46940,1924,1761,88,4527.01,9909.8
2025-01-11,UK,Paid Social,IG_Showcase_Video,53274,709,648,11,893.08,782.03
2025-01-11,UK,Paid Social,TikTok_UGC_Collab,7026,126,110,2,146.87,204.92
2025-01-11,UK,Organic,Email_Newsletter_Weekly,50288,8240,7130,190,0.0,14548.28
2025-01-11,UK,Organic,SEO_Branded_Home,3331,492,422,11,0.0,1104.75
2025-01-11,DE,Paid Search,Brand_Exact_Match,15843,744,639,25,1406.73,2657.73
2025-01-11,DE,Paid Search,Generic_Search_Q1,10558,340,305,14,521.53,1708.56
2025-01-11,DE,Paid Search,Shopping_Top_Products,41091,1825,1569,88,3832.22,9861.62
2025-01-11,DE,Paid Social,TikTok_UGC_Collab,27632,367,354,5,457.97,430.37
2025-01-11,DE,Organic,SEO_Branded_Home,18273,3089,2851,98,0.0,7177.47
2025-01-11,DE,Organic,Referral_Program,35631,5789,5552,148,0.0,13463.81
2025-01-11,FR,Paid Search,Brand_Exact_Match,24658,1068,966,61,2334.43,7469.16
2025-01-11,FR,Paid Social,Social_Retargeting_DPA,33236,494,453,6,556.32,427.59
2025-01-11,FR,Organic,Referral_Program,40550,5695,5162,192,0.0,17367.86
2025-01-11,FR,Organic,Email_Newsletter_Weekly,18672,2349,2100,84,0.0,8192.28
2025-01-11,AU,Paid Search,Competitor_Targeting,12011,564,516,29,1249.19,3628.62
2025-01-11,AU,Paid Search,Brand_Exact_Match,10977,443,423,24,1073.35,2819.56
2025-01-11,AU,Paid Search,Shopping_Top_Products,22230,854,824,33,1995.88,5032.64
2025-01-11,AU,Paid Social,FB_Prospecting_Q1,34344,502,460,9,645.51,802.63
2025-01-11,AU,Paid Social,TikTok_UGC_Collab,1491,27,23,0,28.29,0.0
2025-01-11,AU,Paid Social,Social_Retargeting_DPA,1660,29,26,0,29.07,0.0
2025-01-11,AU,Organic,Referral_Program,2825,424,369,9,0.0,981.18
2025-01-11,AU,Organic,Email_Newsletter_Weekly,1681,261,232,6,0.0,588.95
2025-01-11,AU,Organic,SEO_NonBranded_Blog,30349,4488,4355,157,0.0,11986.09
2025-01-12,US,Paid Search,Generic_Search_Q1,47833,1486,1309,67,3926.0,8536.67
2025-01-12,US,Paid Social,IG_Showcase_Video,63775,1072,975,21,1329.74,1871.68
2025-01-12,US,Paid Social,LinkedIn_B2B_LeadGen,73458,1137,1073,25,1344.09,2274.27
2025-01-12,US,Organic,Referral_Program,69639,9450,9074,269,0.0,17231.72
2025-01-12,UK,Paid Search,Search_Retargeting,50557,1954,1758,65,4728.64,6419.25
2025-01-12,UK,Paid Search,Generic_Search_Q1,3049,107,91,3,255.54,299.26
2025-01-12,UK,Paid Social,Social_Retargeting_DPA,15271,242,228,5,296.3,448.97
2025-01-12,UK,Organic,Referral_Program,57073,8869,8205,294,0.0,21604.37
2025-01-12,DE,Paid Search,Brand_Exact_Match,4751,182,158,7,446.18,879.28
2025-01-12,DE,Paid Social,Social_Retargeting_DPA,34193,609,570,10,568.76,964.04
2025-01-12,DE,Organic,Email_Newsletter_Weekly,14897,2732,2358,105,0.0,8727.52
2025-01-12,DE,Organic,Referral_Program,44413,6727,6083,141,0.0,11368.61
2025-01-12,FR,Paid Search,Search_Retargeting,25706,982,834,30,2032.6,4701.19
2025-01-12,FR,Paid Search,Shopping_Top_Products,44861,1799,1676,61,3793.49,7364.03
2025-01-12,FR,Paid Search,Brand_Exact_Match,29365,985,918,34,2279.88,3770.39
2025-01-12,FR,Paid Social,Social_Retargeting_DPA,37061,471,428,9,488.78,568.26
2025-01-12,FR,Organic,SEO_Branded_Home,3607,566,495,11,0.0,1073.65
2025-01-12,FR,Organic,Email_Newsletter_Weekly,2266,342,328,10,0.0,839.77
2025-01-12,FR,Organic,Referral_Program,17464,2614,2370,83,0.0,10619.55
2025-01-12,AU,Paid Search,Generic_Search_Q1,10563,415,388,26,996.17,2298.8
2025-01-12,AU,Paid Social,LinkedIn_B2B_LeadGen,34525,606,571,9,626.38,618.87
2025-01-12,AU,Paid Social,FB_Prospecting_Q1,17371,297,274,5,317.15,423.74
2025-01-12,AU,Organic,Direct_Traffic,6480,1102,1079,32,0.0,3321.51
2025-01-12,AU,Organic,Referral_Program,16009,2408,2063,51,0.0,6665.96
2025-01-12,AU,Organic,Email_Newsletter_Weekly,11173,2068,1778,33,0.0,2872.57
2025-01-13,US,Paid Search,Brand_Exact_Match,67447,2505,2439,127,6029.14,14609.95
2025-01-13,US,Paid Search,Generic_Search_Q1,49153,1999,1791,109,5425.71,11519.75
2025-01-13,US,Paid Search,Shopping_Top_Products,3031,97,89,6,295.93,590.32
2025-01-13,US,Paid Social,IG_Showcase_Video,7711,112,107,2,150.44,96.37
2025-01-13,US,Paid Social,FB_Prospecting_Q1,50010,736,666,12,971.46,1286.73
2025-01-13,US,Paid Social,TikTok_UGC_Collab,57972,955,877,20,1362.17,1068.18
2025-01-13,US,Organic,SEO_Branded_Home,7786,1165,1136,35,0.0,2438.42
2025-01-13,US,Organic,SEO_NonBranded_Blog,44410,6205,5631,153,0.0,13581.85
2025-01-13,US,Organic,Direct_Traffic,54214,7509,6439,218,0.0,15906.51
2025-01-13,UK,Paid Search,Brand_Exact_Match,25899,853,756,48,1874.78,5821.15
2025-01-13,UK,Paid Social,FB_Prospecting_Q1,16896,249,234,4,255.22,430.57
2025-01-13,UK,Organic,SEO_Branded_Home,33224,4562,4067,87,0.0,6901.69
2025-01-13,UK,Organic,Direct_Traffic,59470,10011,8524,273,0.0,24601.66
2025-01-13,UK,Organic,Email_Newsletter_Weekly,21400,3332,2838,83,0.0,9854.5
2025-01-13,DE,Paid Search,Shopping_Top_Products,12784,606,538,26,1473.72,3551.86
2025-01-13,DE,Paid Search,Generic_Search_Q1,40066,1764,1507,96,3575.49,10585.33
2025-01-13,DE,Paid Search,Search_Retargeting,47282,1919,1764,70,4312.02,9195.29
2025-01-13,DE,Paid Social,Social_Retargeting_DPA,30074,431,372,5,458.85,425.36
2025-01-13,DE,Paid Social,FB_Prospecting_Q1,4065,55,47,0,62.58,0.0
2025-01-13,DE,Paid Social,TikTok_UGC_Collab,19311,305,286,5,255.16,310.68
2025-01-13,DE,Organic,SEO_Branded_Home,6273,856,811,23,0.0,1858.96
2025-01-13,DE,Organic,Direct_Traffic,42507,6006,5687,130,0.0,12456.4
2025-01-13,DE,Organic,Email_Newsletter_Weekly,13684,2352,2232,74,0.0,6458.66
2025-01-13,FR,Paid Search,Competitor_Targeting,40936,1704,1491,73,4462.14,9253.15
2025-01-13,FR,Paid Social,LinkedIn_B2B_LeadGen,30773,472,451,9,526.27,924.97
2025-01-13,FR,Organic,Referral_Program,5765,854,802,24,0.0,2368.76
2025-01-13,FR,Organic,SEO_Branded_Home,1267,166,144,3,0.0,307.53
2025-01-13,AU,Paid Search,Search_Retargeting,20091,757,680,33,1567.48,3751.14
2025-01-13,AU,Paid Search,Competitor_Targeting,13916,575,506,22,1130.37,2821.45
2025-01-13,AU,Paid Search,Brand_Exact_Match,34680,1267,1125,50,2869.1,5475.81
2025-01-13,AU,Paid Social,TikTok_UGC_Collab,20713,343,310,5,404.33,595.64
2025-01-13,AU,Organic,SEO_Branded_Home,7479,1136,1076,36,0.0,2927.05
2025-01-13,AU,Organic,Direct_Traffic,34992,4448,4025,126,0.0,8401.56
2025-01-13,AU,Organic,SEO_NonBranded_Blog,19697,2954,2536,68,0.0,2734.0
2025-01-14,US,Paid Search,Shopping_Top_Products,69105,2054,1779,95,5010.09,11770.63
2025-01-14,US,Paid Search,Brand_Exact_Match,57933,2703,2307,90,6434.42,7213.31
2025-01-14,US,Paid Search,Search_Retargeting,58197,2322,2198,106,6556.67,14156.09
2025-01-14,US,Paid Social,LinkedIn_B2B_LeadGen,54571,799,748,15,1199.96,1594.33
2025-01-14,US,Paid Social,TikTok_UGC_Collab,4587,72,61,1,103.24,52.9
2025-01-14,US,Organic,Referral_Program,2202,308,298,9,0.0,693.66
2025-01-14,US,Organic,Email_Newsletter_Weekly,47583,6965,6703,216,0.0,21235.9
2025-01-14,UK,Paid Search,Search_Retargeting,16312,731,640,33,1711.55,3654.72
2025-01-14,UK,Paid Search,Generic_Search_Q1,8571,364,346,15,803.14,1985.6
2025-01-14,UK,Paid Social,LinkedIn_B2B_LeadGen,47707,756,719,15,787.06,1664.97
2025-01-14,UK,Paid Social,TikTok_UGC_Collab,50394,747,712,15,814.79,1324.55
2025-01-14,UK,Paid Social,IG_Showcase_Video,48390,752,696,15,835.29,1277.59
2025-01-14,UK,Organic,SEO_NonBranded_Blog,18793,2742,2371,77,0.0,5746.12
2025-01-14,DE,Paid Search,Generic_Search_Q1,17381,757,653,30,1348.76,3092.25
2025-01-14,DE,Paid Search,Search_Retargeting,25989,968,903,42,1970.6,2664.05
2025-01-14,DE,Paid Search,Shopping_Top_Products,26414,1157,1016,49,2708.33,5940.74
2025-01-14,DE,Paid Social,IG_Showcase_Video,45162,639,554,11,783.79,1434.74
2025-01-14,DE,Paid Social,FB_Prospecting_Q1,16282,243,236,4,301.47,261.19
2025-01-14,DE,Organic,SEO_NonBranded_Blog,37339,5080,4566,143,0.0,9591.39
2025-01-14,DE,Organic,SEO_Branded_Home,1185,180,164,4,0.0,409.36
2025-01-14,DE,Organic,Referral_Program,14112,2119,1996,52,0.0,5309.38
2025-01-14,FR,Paid Search,Competitor_Targeting,18180,689,637,38,1544.96,3882.87
2025-01-14,FR,Paid Search,Brand_Exact_Match,26441,1327,1212,52,3319.31,6641.9
2025-01-14,FR,Paid Search,Shopping_Top_Products,37033,1780,1597,96,4204.7,13804.17
2025-01-14,FR,Paid Social,FB_Prospecting_Q1,4068,66,60,1,83.25,64.26
2025-01-14,FR,Paid Social,TikTok_UGC_Collab,37875,522,484,8,593.78,884.86
2025-01-14,FR,Paid Social,Social_Retargeting_DPA,2001,27,26,0,30.62,0.0
2025-01-14,FR,Organic,Referral_Program,40789,6236,5933,159,0.0,18155.7
2025-01-14,FR,Organic,SEO_NonBranded_Blog,24895,3906,3405,85,0.0,9067.8
2025-01-14,AU,Paid Search,Brand_Exact_Match,13580,491,464,12,1126.36,1632.15
2025-01-14,AU,Paid Social,LinkedIn_B2B_LeadGen,4008,57,48,1,56.49,127.07
2025-01-14,AU,Organic,SEO_Branded_Home,26147,3897,3529,107,0.0,9241.21
2025-01-15,US,Paid Search,Competitor_Targeting,50475,1842,1709,103,4591.47,11238.72
2025-01-15,US,Paid Search,Search_Retargeting,18795,786,728,31,1734.08,5089.93
2025-01-15,US,Paid Social,LinkedIn_B2B_LeadGen,20232,298,273,7,431.63,538.18
2025-01-15,US,Paid Social,IG_Showcase_Video,49078,692,650,13,760.11,1082.7
2025-01-15,US,Organic,Referral_Program,40909,6266,5615,137,0.0,17819.93
2025-01-15,US,Organic,SEO_NonBranded_Blog,17037,2895,2601,47,0.0,3899.48
2025-01-15,UK,Paid Search,Generic_Search_Q1,48110,2055,1815,101,4180.33,16025.49
2025-01-15,UK,Paid Search,Shopping_Top_Products,43696,1444,1238,82,3353.17,10307.32
2025-01-15,UK,Paid Social,Social_Retargeting_DPA,41496,719,635,9,939.88,576.32
2025-01-15,UK,Paid Social,LinkedIn_B2B_LeadGen,34105,490,423,6,468.14,467.0
2025-01-15,UK,Organic,SEO_NonBranded_Blog,9470,1382,1229,52,0.0,5413.57
2025-01-15,UK,Organic,SEO_Branded_Home,43136,6514,5705,180,0.0,15919.89
2025-01-15,UK,Organic,Referral_Program,14410,1991,1750,55,0.0,3656.44
2025-01-15,DE,Paid Search,Shopping_Top_Products,29951,1026,975,36,2509.57,4187.54
2025-01-15,DE,Paid Search,Brand_Exact_Match,43365,1616,1478,67,3713.45,8057.52
2025-01-15,DE,Paid Search,Search_Retargeting,30887,1306,1166,80,3088.52,12820.0
2025-01-15,DE,Paid Social,FB_Prospecting_Q1,12950,190,182,5,225.8,513.38
2025-01-15,DE,Organic,Direct_Traffic,25057,3601,3126,77,0.0,6834.53
2025-01-15,DE,Organic,Email_Newsletter_Weekly,37150,5465,4757,125,0.0,8663.75
2025-01-15,FR,Paid Search,Brand_Exact_Match,23832,910,775,41,2004.09,5250.85
2025-01-15,FR,Paid Search,Generic_Search_Q1,9260,344,295,12,876.98,1211.73
2025-01-15,FR,Paid Search,Shopping_Top_Products,35628,1369,1340,85,2617.6,10942.84
2025-01-15,FR,Paid Social,TikTok_UGC_Collab,13367,192,179,4,171.5,322.96
2025-01-15,FR,Organic,SEO_NonBranded_Blog,19069,2855,2722,93,0.0,8677.33
2025-01-15,AU,Paid Search,Shopping_Top_Products,10353,369,351,22,784.6,2710.82
2025-01-15,AU,Paid Search,Generic_Search_Q1,18246,703,630,38,1639.65,3956.02
2025-01-15,AU,Paid Search,Competitor_Targeting,14725,491,438,24,929.12,2518.2
2025-01-15,AU,Paid Social,TikTok_UGC_Collab,26863,524,449,9,644.14,959.58
2025-01-15,AU,Organic,Referral_Program,10544,1704,1644,40,0.0,4604.96
2025-01-15,AU,Organic,SEO_NonBranded_Blog,14071,2381,2055,52,0.0,3499.4
2025-01-15,AU,Organic,Direct_Traffic,19611,2789,2509,76,0.0,6327.39
2025-01-16,US,Paid Search,Shopping_Top_Products,24589,936,862,44,2641.37,5665.89
2025-01-16,US,Paid Search,Brand_Exact_Match,39522,1406,1327,75,3867.68,7818.1
2025-01-16,US,Paid Search,Search_Retargeting,40402,1916,1729,71,6990.47,10422.62
2025-01-16,US,Paid Social,IG_Showcase_Video,67426,1185,1111,21,1581.11,1633.1
2025-01-16,US,Paid Social,TikTok_UGC_Collab,51037,763,712,14,1098.55,1219.96
2025-01-16,US,Organic,Referral_Program,71646,8966,7886,204,0.0,23554.44
2025-01-16,US,Organic,Direct_Traffic,48178,6988,6031,190,0.0,19125.15
2025-01-16,US,Organic,SEO_Branded_Home,48070,7015,6154,151,0.0,17870.36
2025-01-16,UK,Paid Search,Generic_Search_Q1,21531,807,730,32,1757.41,4367.17
2025-01-16,UK,Paid Search,Brand_Exact_Match,10812,444,425,23,921.14,2921.27
2025-01-16,UK,Paid Social,TikTok_UGC_Collab,59652,866,746,15,949.56,1085.22
2025-01-16,UK,Paid Social,Social_Retargeting_DPA,3688,49,42,1,56.23,97.51
2025-01-16,UK,Paid Social,LinkedIn_B2B_LeadGen,21975,308,282,7,333.93,673.65
2025-01-16,UK,Organic,Referral_Program,32301,5280,5027,99,0.0,11702.44
2025-01-16,UK,Organic,Direct_Traffic,22995,3310,2988,86,0.0,2549.45
2025-01-16,UK,Organic,SEO_NonBranded_Blog,8851,1319,1181,34,0.0,2434.2
2025-01-16,DE,Paid Search,Generic_Search_Q1,10379,447,422,24,1013.27,3385.92
2025-01-16,DE,Paid Search,Brand_Exact_Match,36470,1256,1075,41,2835.63,5549.56
2025-01-16,DE,Paid Social,IG_Showcase_Video,13253,181,156,4,174.41,305.07
2025-01-16,DE,Paid Social,LinkedIn_B2B_LeadGen,22538,342,326,5,391.48,316.13
2025-01-16,DE,Organic,Referral_Program,34024,5800,5333,147,0.0,9923.26
2025-01-16,FR,Paid Search,Brand_Exact_Match,1503,56,51,2,124.05,192.31
2025-01-16,FR,Paid Social,LinkedIn_B2B_LeadGen,22086,348,334,8,369.81,695.99
2025-01-16,FR,Organic,Direct_Traffic,3330,596,572,17,0.0,1278.27
2025-01-16,FR,Organic,Referral_Program,24834,3883,3502,83,0.0,3689.09
2025-01-16,AU,Paid Search,Shopping_Top_Products,29658,1040,987,37,2389.92,3819.48
2025-01-16,AU,Paid Search,Competitor_Targeting,29808,1126,1103,74,2721.51,6855.61
2025-01-16,AU,Paid Social,IG_Showcase_Video,19105,302,270,3,344.45,232.95
2025-01-16,AU,Paid Social,LinkedIn_B2B_LeadGen,6116,87,78,1,92.46,91.99
2025-01-16,AU,Organic,Direct_Traffic,3175,466,451,12,0.0,1237.17
2025-01-16,AU,Organic,SEO_Branded_Home,11306,1993,1939,61,0.0,6863.76
2025-01-16,AU,Organic,Referral_Program,23197,3802,3462,58,0.0,6074.92
2025-01-17,US,Paid Search,Brand_Exact_Match,48003,1677,1575,80,4113.61,9123.77
2025-01-17,US,Paid Search,Generic_Search_Q1,31816,1285,1183,66,3924.76,7224.71
2025-01-17,US,Paid Social,TikTok_UGC_Collab,34627,400,347,7,527.0,631.26
2025-01-17,US,Organic,SEO_NonBranded_Blog,5056,733,684,20,0.0,2382.48
2025-01-17,US,Organic,Direct_Traffic,13929,2357,2079,69,0.0,7668.22
2025-01-17,US,Organic,SEO_Branded_Home,44305,6508,5955,137,0.0,12511.41
2025-01-17,UK,Paid Search,Shopping_Top_Products,27253,1134,1039,17,2803.4,1931.75
2025-01-17,UK,Paid Search,Search_Retargeting,7539,284,246,12,687.16,1270.73
2025-01-17,UK,Paid Search,Generic_Search_Q1,34424,1297,1229,77,3210.79,8800.46
2025-01-17,UK,Paid Social,TikTok_UGC_Collab,35280,559,543,11,520.62,605.99
2025-01-17,UK,Paid Social,LinkedIn_B2B_LeadGen,35925,529,481,7,570.5,604.81
2025-01-17,UK,Paid Social,FB_Prospecting_Q1,58444,987,949,15,1018.89,1336.3
2025-01-17,UK,Organic,Direct_Traffic,53188,6613,6292,153,0.0,15689.26
2025-01-17,DE,Paid Search,Competitor_Targeting,41094,1676,1462,59,3557.05,7360.1
2025-01-17,DE,Paid Search,Shopping_Top_Products,36856,1429,1265,65,3954.41,7746.11
2025-01-17,DE,Paid Search,Search_Retargeting,47089,1812,1584,77,3570.82,7646.12
2025-01-17,DE,Paid Social,TikTok_UGC_Collab,17494,248,235,4,248.99,343.57
2025-01-17,DE,Organic,SEO_Branded_Home,46007,7174,6502,134,0.0,16683.25
2025-01-17,DE,Organic,Direct_Traffic,22400,3444,3151,70,0.0,7945.63
2025-01-17,DE,Organic,SEO_NonBranded_Blog,15290,2833,2756,59,0.0,7440.66
2025-01-17,FR,Paid Search,Competitor_Targeting,6289,255,241,12,555.13,1217.62
2025-01-17,FR,Paid Social,LinkedIn_B2B_LeadGen,9069,140,132,2,146.54,253.11
2025-01-17,FR,Organic,Direct_Traffic,11806,1840,1758,47,0.0,5008.58
2025-01-17,AU,Paid Search,Shopping_Top_Products,29978,895,819,42,1824.63,4551.18
2025-01-17,AU,Paid Social,IG_Showcase_Video,2305,42,36,0,49.24,0.0
2025-01-17,AU,Paid Social,TikTok_UGC_Collab,24773,361,321,7,423.79,527.34
2025-01-17,AU,Paid Social,FB_Prospecting_Q1,4758,63,57,1,64.53,128.06
2025-01-17,AU,Organic,Email_Newsletter_Weekly,4550,761,743,22,0.0,1791.33
2025-01-17,AU,Organic,Referral_Program,28379,4444,3962,108,0.0,9089.3
2025-01-18,US,Paid Search,Competitor_Targeting,19677,916,878,45,2838.22,6023.16
2025-01-18,US,Paid Search,Shopping_Top_Products,55957,2447,2389,128,6167.29,10603.48
2025-01-18,US,Paid Social,TikTok_UGC_Collab,18781,303,270,4,431.19,258.53
2025-01-18,US,Organic,Referral_Program,24678,3452,3372,81,0.0,5756.68
2025-01-18,US,Organic,Email_Newsletter_Weekly,29233,4315,4098,163,0.0,22704.32
2025-01-18,US,Organic,Direct_Traffic,8940,1572,1405,56,0.0,4985.57
2025-01-18,UK,Paid Search,Shopping_Top_Products,51876,2196,1929,67,4922.76,6739.64
2025-01-18,UK,Paid Search,Competitor_Targeting,30085,1351,1227,59,2960.3,8822.63
2025-01-18,UK,Paid Social,Social_Retargeting_DPA,25254,335,286,5,357.16,552.2
2025-01-18,UK,Organic,Direct_Traffic,17062,2420,2318,65,0.0,7298.58
2025-01-18,UK,Organic,SEO_NonBranded_Blog,9200,1124,971,30,0.0,3275.27
2025-01-18,DE,Paid Search,Generic_Search_Q1,45676,1707,1644,62,3651.77,7812.4
2025-01-18,DE,Paid Search,Competitor_Targeting,19377,839,769,49,1929.21,5747.91
2025-01-18,DE,Paid Search,Shopping_Top_Products,19529,782,735,36,1686.72,5068.94
2025-01-18,DE,Paid Social,LinkedIn_B2B_LeadGen,46143,641,549,9,692.38,477.49
2025-01-18,DE,Paid Social,TikTok_UGC_Collab,2908,42,38,0,42.73,0.0
2025-01-18,DE,Paid Social,IG_Showcase_Video,5895,86,73,1,89.45,68.25
2025-01-18,DE,Organic,Direct_Traffic,40269,4377,3895,136,0.0,12545.02
2025-01-18,FR,Paid Search,Generic_Search_Q1,3704,163,139,8,317.81,769.5
2025-01-18,FR,Paid Social,IG_Showcase_Video,40351,574,502,10,552.75,1166.18
2025-01-18,FR,Paid Social,TikTok_UGC_Collab,9730,166,146,3,196.8,197.13
2025-01-18,FR,Paid Social,Social_Retargeting_DPA,16371,244,218,4,237.88,209.54
2025-01-18,FR,Organic,Direct_Traffic,20541,2937,2688,115,0.0,10755.19
2025-01-18,FR,Organic,Referral_Program,21039,3244,2835,85,0.0,7461.66
2025-01-18,FR,Organic,SEO_NonBranded_Blog,37733,5690,5408,242,0.0,17517.52
2025-01-18,AU,Paid Search,Shopping_Top_Products,16248,671,582,29,1382.01,3475.97
2025-01-18,AU,Paid Search,Search_Retargeting,8374,312,268,13,651.98,1902.88
2025-01-18,AU,Paid Search,Competitor_Targeting,15893,566,530,26,1269.02,3078.04
2025-01-18,AU,Paid Social,IG_Showcase_Video,6111,82,76,1,94.51,103.25
2025-01-18,AU,Paid Social,LinkedIn_B2B_LeadGen,10328,166,152,2,169.05,157.72
2025-01-18,AU,Paid Social,TikTok_UGC_Collab,31363,525,451,8,672.56,722.82
2025-01-18,AU,Organic,Direct_Traffic,3631,500,448,16,0.0,1419.97
2025-01-18,AU,Organic,SEO_Branded_Home,33427,4522,4080,98,0.0,6844.53
2025-01-19,US,Paid Search,Search_Retargeting,65631,2904,2651,158,7421.52,13013.31
2025-01-19,US,Paid Search,Brand_Exact_Match,42292,1527,1479,78,4059.56,10734.16
2025-01-19,US,Paid Social,FB_Prospecting_Q1,57184,1031,937,24,1284.56,2049.16
2025-01-19,US,Paid Social,Social_Retargeting_DPA,73293,1187,1010,21,1584.88,1536.28
2025-01-19,US,Organic,Email_Newsletter_Weekly,6954,1058,911,23,0.0,3094.29
2025-01-19,US,Organic,Direct_Traffic,2331,391,338,9,0.0,920.53
2025-01-19,US,Organic,SEO_Branded_Home,26251,3530,3020,117,0.0,12999.17
2025-01-19,UK,Paid Search,Search_Retargeting,59928,2461,2223,122,5495.71,16491.74
2025-01-19,UK,Paid Social,TikTok_UGC_Collab,13269,204,199,3,263.68,215.6
2025-01-19,UK,Organic,SEO_NonBranded_Blog,14938,2418,2123,69,0.0,8111.35
2025-01-19,DE,Paid Search,Shopping_Top_Products,37184,1672,1627,106,3311.88,13218.95
2025-01-19,DE,Paid Search,Generic_Search_Q1,4030,153,145,5,405.25,541.45
2025-01-19,DE,Paid Social,Social_Retargeting_DPA,22814,334,319,3,336.27,203.21
2025-01-19,DE,Paid Social,TikTok_UGC_Collab,13901,234,223,3,248.56,205.79
2025-01-19,DE,Organic,Email_Newsletter_Weekly,3152,413,395,9,0.0,673.3
2025-01-19,FR,Paid Search,Generic_Search_Q1,8458,354,323,16,751.7,2297.76
2025-01-19,FR,Paid Search,Brand_Exact_Match,21227,879,773,29,1803.66,4113.64
2025-01-19,FR,Paid Social,Social_Retargeting_DPA,44425,502,479,9,510.46,872.1
2025-01-19,FR,Paid Social,IG_Showcase_Video,40785,611,577,11,563.66,1172.55
2025-01-19,FR,Paid Social,TikTok_UGC_Collab,11246,147,141,3,174.22,245.58
2025-01-19,FR,Organic,Direct_Traffic,31435,5541,4904,181,0.0,18830.83
2025-01-19,FR,Organic,Referral_Program,30717,4703,4152,137,0.0,12533.7
2025-01-19,FR,Organic,SEO_Branded_Home,12608,2071,1874,57,0.0,4382.66
2025-01-19,AU,Paid Search,Shopping_Top_Products,7432,284,250,10,532.93,1228.23
2025-01-19,AU,Paid Social,TikTok_UGC_Collab,10462,177,152,2,184.33,196.27
2025-01-19,AU,Paid Social,FB_Prospecting_Q1,3033,54,52,1,52.13,101.07
2025-01-19,AU,Paid Social,Social_Retargeting_DPA,30393,516,475,9,574.49,586.2
2025-01-19,AU,Organic,SEO_NonBranded_Blog,13751,1876,1790,53,0.0,5535.97
2025-01-20,US,Paid Search,Brand_Exact_Match,3312,124,117,6,324.28,868.3
2025-01-20,US,Paid Social,TikTok_UGC_Collab,65892,939,891,7,1300.77,699.58
2025-01-20,US,Organic,Direct_Traffic,74266,12484,11608,370,0.0,29635.44
2025-01-20,US,Organic,SEO_NonBranded_Blog,30576,4788,4403,114,0.0,9323.92
2025-01-20,UK,Paid Search,Brand_Exact_Match,42056,1693,1443,83,4420.27,11054.29
2025-01-20,UK,Paid Social,FB_Prospecting_Q1,47858,638,563,8,729.7,498.99
2025-01-20,UK,Paid Social,LinkedIn_B2B_LeadGen,46180,661,644,16,787.0,1942.84
2025-01-20,UK,Organic,SEO_Branded_Home,57111,9157,7909,252,0.0,22875.79
2025-01-20,DE,Paid Search,Generic_Search_Q1,33370,1410,1372,53,3482.67,5745.62
2025-01-20,DE,Paid Social,LinkedIn_B2B_LeadGen,2482,33,31,0,41.34,0.0
2025-01-20,DE,Paid Social,IG_Showcase_Video,13475,211,185,3,211.17,233.69
2025-01-20,DE,Paid Social,TikTok_UGC_Collab,36232,511,449,8,540.01,458.68
2025-01-20,DE,Organic,Email_Newsletter_Weekly,9288,1357,1159,39,0.0,3195.12
2025-01-20,FR,Paid Search,Generic_Search_Q1,21195,813,755,29,1899.93,3283.69
2025-01-20,FR,Paid Search,Shopping_Top_Products,2808,105,100,4,183.65,533.44
2025-01-20,FR,Paid Social,IG_Showcase_Video,11827,147,143,3,196.55,205.97
2025-01-20,FR,Paid Social,LinkedIn_B2B_LeadGen,32078,454,431,5,462.61,211.92
2025-01-20,FR,Paid Social,TikTok_UGC_Collab,38661,618,530,9,640.91,636.92
2025-01-20,FR,Organic,SEO_Branded_Home,37293,5846,5243,155,0.0,15829.29
2025-01-20,FR,Organic,Direct_Traffic,21024,3590,3257,78,0.0,8681.23
2025-01-20,FR,Organic,SEO_NonBranded_Blog,40981,6294,5952,165,0.0,17659.94
2025-01-20,AU,Paid Search,Competitor_Targeting,29576,1207,1064,43,2197.75,5415.16
2025-01-20,AU,Paid Social,IG_Showcase_Video,28469,407,349,7,438.75,693.46
2025-01-20,AU,Organic,Referral_Program,12097,1581,1523,41,0.0,3920.45
2025-01-20,AU,Organic,Email_Newsletter_Weekly,19423,3102,3021,71,0.0,6659.9
